ID	Gene ID	Trans.ID
>Seq_1875043	ENSG00000169282	ENST00000302490
>Seq_1875053	ENSG00000169282	ENST00000302490
>Seq_1875094	ENSG00000169282	ENST00000302490
>Seq_1875131	ENSG00000169282	ENST00000302490
>Seq_1875160	ENSG00000169282	ENST00000302490
>Seq_1875310	ENSG00000169288	ENST00000315567
>Seq_1875335	ENSG00000169288	ENST00000315567
>Seq_1875435	ENSG00000169288	ENST00000315567
>Seq_1875440	ENSG00000169288	ENST00000315567
>Seq_1875442	ENSG00000169288	ENST00000315567
>Seq_1875443	ENSG00000169288	ENST00000315567
>Seq_1875487	ENSG00000169299	ENST00000381967
>Seq_1875498	ENSG00000169299	ENST00000381967
>Seq_1875502	ENSG00000169299	ENST00000381967
>Seq_1875513	ENSG00000169299	ENST00000381967
>Seq_1875529	ENSG00000169299	ENST00000381967
>Seq_1875565	ENSG00000169299	ENST00000381967
>Seq_1875629	ENSG00000169299	ENST00000381967
>Seq_1875657	ENSG00000169306	ENST00000302196
>Seq_1875685	ENSG00000169347	ENST00000302555
>Seq_1875700	ENSG00000169359	ENST00000359479
>Seq_1875718	ENSG00000169359	ENST00000359479
>Seq_1875733	ENSG00000169359	ENST00000359479
>Seq_1875793	ENSG00000169371	ENST00000308588
>Seq_1875851	ENSG00000169371	ENST00000308588
>Seq_1875905	ENSG00000169371	ENST00000308588
>Seq_1875926	ENSG00000169371	ENST00000308588
>Seq_1875942	ENSG00000169371	ENST00000308588
>Seq_1875968	ENSG00000169371	ENST00000564086
>Seq_1875984	ENSG00000169372	ENST00000332896
>Seq_1876036	ENSG00000169372	ENST00000332896
>Seq_1876107	ENSG00000169375	ENST00000360439
>Seq_1876113	ENSG00000169375	ENST00000360439
>Seq_1876117	ENSG00000169375	ENST00000360439
>Seq_1876119	ENSG00000169375	ENST00000360439
>Seq_1876124	ENSG00000169375	ENST00000360439
>Seq_1876126	ENSG00000169375	ENST00000360439
>Seq_1876151	ENSG00000169375	ENST00000360439
>Seq_1876165	ENSG00000169375	ENST00000360439
>Seq_1876179	ENSG00000169375	ENST00000360439
>Seq_1876204	ENSG00000169375	ENST00000360439
>Seq_1876214	ENSG00000169375	ENST00000360439
>Seq_1876233	ENSG00000169375	ENST00000360439
>Seq_1876243	ENSG00000169375	ENST00000360439
>Seq_1876287	ENSG00000169375	ENST00000360439
>Seq_1876305	ENSG00000169375	ENST00000360439
>Seq_1876362	ENSG00000169375	ENST00000360439
>Seq_1876365	ENSG00000169375	ENST00000360439
>Seq_1876368	ENSG00000169375	ENST00000360439
>Seq_1876403	ENSG00000169375	ENST00000360439
>Seq_1876512	ENSG00000169375	ENST00000360439
>Seq_1876546	ENSG00000169379	ENST00000303097
>Seq_1876547	ENSG00000169379	ENST00000303097
>Seq_1876560	ENSG00000169379	ENST00000303097
>Seq_1876601	ENSG00000169379	ENST00000303097
>Seq_1876778	ENSG00000169379	ENST00000303097
>Seq_1876798	ENSG00000169379	ENST00000335438
>Seq_1876808	ENSG00000169379	ENST00000335438
>Seq_1876827	ENSG00000169379	ENST00000394222
>Seq_1876854	ENSG00000169398	ENST00000340930
>Seq_1876869	ENSG00000169398	ENST00000340930
>Seq_1876893	ENSG00000169398	ENST00000340930
>Seq_1876922	ENSG00000169398	ENST00000340930
>Seq_1876946	ENSG00000169398	ENST00000340930
>Seq_1876955	ENSG00000169398	ENST00000340930
>Seq_1876991	ENSG00000169398	ENST00000340930
>Seq_1877007	ENSG00000169398	ENST00000340930
>Seq_1877016	ENSG00000169398	ENST00000340930
>Seq_1877024	ENSG00000169398	ENST00000340930
>Seq_1877083	ENSG00000169398	ENST00000395218
>Seq_1877088	ENSG00000169398	ENST00000395218
>Seq_1877110	ENSG00000169398	ENST00000517453
>Seq_1877117	ENSG00000169398	ENST00000519993
>Seq_1877142	ENSG00000169403	ENST00000305392
>Seq_1877145	ENSG00000169403	ENST00000305392
>Seq_1877164	ENSG00000169410	ENST00000306726
>Seq_1877176	ENSG00000169410	ENST00000306726
>Seq_1877197	ENSG00000169410	ENST00000306726
>Seq_1877217	ENSG00000169410	ENST00000306726
>Seq_1877224	ENSG00000169410	ENST00000306726
>Seq_1877238	ENSG00000169410	ENST00000306726
>Seq_1877283	ENSG00000169410	ENST00000306726
>Seq_1877325	ENSG00000169410	ENST00000306726
>Seq_1877333	ENSG00000169410	ENST00000306726
>Seq_1877356	ENSG00000169410	ENST00000618819
>Seq_1877398	ENSG00000169413	ENST00000304677
>Seq_1877410	ENSG00000169413	ENST00000304677
>Seq_1877443	ENSG00000169418	ENST00000368680
>Seq_1877492	ENSG00000169429	ENST00000307407
>Seq_1877504	ENSG00000169429	ENST00000307407
>Seq_1877535	ENSG00000169432	ENST00000303354
>Seq_1877572	ENSG00000169432	ENST00000303354
>Seq_1877588	ENSG00000169432	ENST00000303354
>Seq_1877589	ENSG00000169432	ENST00000303354
>Seq_1877592	ENSG00000169432	ENST00000303354
>Seq_1877604	ENSG00000169432	ENST00000303354
>Seq_1877610	ENSG00000169432	ENST00000303354
>Seq_1877614	ENSG00000169432	ENST00000303354
>Seq_1877663	ENSG00000169432	ENST00000303354
>Seq_1877682	ENSG00000169432	ENST00000303354
>Seq_1877694	ENSG00000169432	ENST00000303354
>Seq_1877696	ENSG00000169432	ENST00000303354
>Seq_1877743	ENSG00000169439	ENST00000302190
>Seq_1877747	ENSG00000169439	ENST00000302190
>Seq_1877753	ENSG00000169439	ENST00000302190
>Seq_1877803	ENSG00000169439	ENST00000302190
>Seq_1877809	ENSG00000169439	ENST00000302190
>Seq_1877825	ENSG00000169439	ENST00000302190
>Seq_1877837	ENSG00000169439	ENST00000302190
>Seq_1877870	ENSG00000169439	ENST00000302190
>Seq_1877919	ENSG00000169439	ENST00000302190
>Seq_1878113	ENSG00000169439	ENST00000518385
>Seq_1878133	ENSG00000169439	ENST00000523877
>Seq_1878137	ENSG00000169442	ENST00000374213
>Seq_1878148	ENSG00000169442	ENST00000374213
>Seq_1878319	ENSG00000169490	ENST00000397070
>Seq_1878345	ENSG00000169490	ENST00000397070
>Seq_1878436	ENSG00000169499	ENST00000519640
>Seq_1878501	ENSG00000169499	ENST00000617275
>Seq_1878538	ENSG00000169499	ENST00000617275
>Seq_1878555	ENSG00000169499	ENST00000617275
>Seq_1878628	ENSG00000169504	ENST00000374379
>Seq_1878663	ENSG00000169504	ENST00000374379
>Seq_1878664	ENSG00000169504	ENST00000374379
>Seq_1878701	ENSG00000169504	ENST00000374379
>Seq_1879074	ENSG00000169508	ENST00000376414
>Seq_1879082	ENSG00000169515	ENST00000307522
>Seq_1879093	ENSG00000169515	ENST00000307522
>Seq_1879096	ENSG00000169515	ENST00000307522
>Seq_1879150	ENSG00000169515	ENST00000307522
>Seq_1879204	ENSG00000169515	ENST00000307522
>Seq_1879212	ENSG00000169515	ENST00000307522
>Seq_1879226	ENSG00000169519	ENST00000303459
>Seq_1879235	ENSG00000169519	ENST00000303459
>Seq_1879237	ENSG00000169519	ENST00000303459
>Seq_1879323	ENSG00000169519	ENST00000407364
>Seq_1879365	ENSG00000169554	ENST00000303660
>Seq_1879374	ENSG00000169554	ENST00000303660
>Seq_1879384	ENSG00000169554	ENST00000303660
>Seq_1879401	ENSG00000169554	ENST00000303660
>Seq_1879427	ENSG00000169554	ENST00000303660
>Seq_1879433	ENSG00000169554	ENST00000303660
>Seq_1879469	ENSG00000169554	ENST00000303660
>Seq_1879476	ENSG00000169554	ENST00000303660
>Seq_1879496	ENSG00000169554	ENST00000303660
>Seq_1879511	ENSG00000169554	ENST00000392861
>Seq_1879513	ENSG00000169554	ENST00000392861
>Seq_1879564	ENSG00000169554	ENST00000628473
>Seq_1879607	ENSG00000169564	ENST00000303577
>Seq_1879618	ENSG00000169564	ENST00000303577
>Seq_1879624	ENSG00000169564	ENST00000303577
>Seq_1879638	ENSG00000169564	ENST00000303577
>Seq_1879654	ENSG00000169564	ENST00000303577
>Seq_1879716	ENSG00000169567	ENST00000304043
>Seq_1879802	ENSG00000169567	ENST00000508495
>Seq_1879831	ENSG00000169583	ENST00000480181
>Seq_1879876	ENSG00000169592	ENST00000304516
>Seq_1879942	ENSG00000169592	ENST00000563197
>Seq_1879951	ENSG00000169592	ENST00000567987
>Seq_1879970	ENSG00000169592	ENST00000567987
>Seq_1880058	ENSG00000169598	ENST00000338895
>Seq_1880079	ENSG00000169598	ENST00000341385
>Seq_1880111	ENSG00000169599	ENST00000303698
>Seq_1880163	ENSG00000169599	ENST00000410022
>Seq_1880182	ENSG00000169599	ENST00000484177
>Seq_1880202	ENSG00000169604	ENST00000303714
>Seq_1880234	ENSG00000169604	ENST00000303714
>Seq_1880258	ENSG00000169604	ENST00000303714
>Seq_1880271	ENSG00000169604	ENST00000303714
>Seq_1880320	ENSG00000169604	ENST00000303714
>Seq_1880331	ENSG00000169604	ENST00000303714
>Seq_1880376	ENSG00000169604	ENST00000303714
>Seq_1880571	ENSG00000169604	ENST00000303714
>Seq_1880687	ENSG00000169607	ENST00000302450
>Seq_1880721	ENSG00000169607	ENST00000302450
>Seq_1880737	ENSG00000169607	ENST00000302450
>Seq_1880755	ENSG00000169607	ENST00000302450
>Seq_1880760	ENSG00000169607	ENST00000302450
>Seq_1880770	ENSG00000169607	ENST00000302450
>Seq_1880817	ENSG00000169609	ENST00000304177
>Seq_1880819	ENSG00000169609	ENST00000304177
>Seq_1880916	ENSG00000169612	ENST00000304191
>Seq_1880945	ENSG00000169612	ENST00000304191
>Seq_1880956	ENSG00000169612	ENST00000304191
>Seq_1881005	ENSG00000169621	ENST00000303795
>Seq_1881009	ENSG00000169621	ENST00000303795
>Seq_1881014	ENSG00000169621	ENST00000303795
>Seq_1881018	ENSG00000169621	ENST00000303795
>Seq_1881063	ENSG00000169627	ENST00000305321
>Seq_1881065	ENSG00000169627	ENST00000305321
>Seq_1881077	ENSG00000169627	ENST00000305321
>Seq_1881150	ENSG00000169641	ENST00000302291
>Seq_1881207	ENSG00000169641	ENST00000302291
>Seq_1881209	ENSG00000169641	ENST00000302291
>Seq_1881218	ENSG00000169641	ENST00000302291
>Seq_1881297	ENSG00000169641	ENST00000302291
>Seq_1881314	ENSG00000169641	ENST00000314174
>Seq_1881318	ENSG00000169641	ENST00000314174
>Seq_1881377	ENSG00000169641	ENST00000314174
>Seq_1881423	ENSG00000169641	ENST00000314174
>Seq_1881435	ENSG00000169641	ENST00000314174
>Seq_1881455	ENSG00000169641	ENST00000314174
>Seq_1881481	ENSG00000169641	ENST00000314174
>Seq_1881483	ENSG00000169641	ENST00000314174
>Seq_1881494	ENSG00000169641	ENST00000314174
>Seq_1881514	ENSG00000169641	ENST00000314174
>Seq_1881528	ENSG00000169641	ENST00000314174
>Seq_1881536	ENSG00000169641	ENST00000314174
>Seq_1881555	ENSG00000169641	ENST00000314174
>Seq_1881575	ENSG00000169641	ENST00000314174
>Seq_1881577	ENSG00000169641	ENST00000314174
>Seq_1881587	ENSG00000169641	ENST00000314174
>Seq_1881593	ENSG00000169641	ENST00000314174
>Seq_1881618	ENSG00000169660	ENST00000337014
>Seq_1881620	ENSG00000169660	ENST00000337014
>Seq_1881662	ENSG00000169679	ENST00000302759
>Seq_1881673	ENSG00000169679	ENST00000302759
>Seq_1881693	ENSG00000169679	ENST00000302759
>Seq_1881704	ENSG00000169679	ENST00000302759
>Seq_1881728	ENSG00000169679	ENST00000302759
>Seq_1881758	ENSG00000169679	ENST00000302759
>Seq_1881800	ENSG00000169679	ENST00000302759
>Seq_1881812	ENSG00000169679	ENST00000302759
>Seq_1881839	ENSG00000169679	ENST00000302759
>Seq_1881870	ENSG00000169679	ENST00000302759
>Seq_1881883	ENSG00000169679	ENST00000302759
>Seq_1881893	ENSG00000169679	ENST00000302759
>Seq_1881914	ENSG00000169679	ENST00000302759
>Seq_1881916	ENSG00000169679	ENST00000302759
>Seq_1881949	ENSG00000169679	ENST00000302759
>Seq_1881987	ENSG00000169679	ENST00000302759
>Seq_1881998	ENSG00000169679	ENST00000302759
>Seq_1882014	ENSG00000169679	ENST00000302759
>Seq_1882021	ENSG00000169679	ENST00000302759
>Seq_1882047	ENSG00000169682	ENST00000311008
>Seq_1882054	ENSG00000169682	ENST00000311008
>Seq_1882064	ENSG00000169682	ENST00000311008
>Seq_1882069	ENSG00000169682	ENST00000311008
>Seq_1882125	ENSG00000169683	ENST00000306688
>Seq_1882130	ENSG00000169683	ENST00000306688
>Seq_1882149	ENSG00000169683	ENST00000306688
>Seq_1882154	ENSG00000169683	ENST00000306688
>Seq_1882165	ENSG00000169683	ENST00000306688
>Seq_1882168	ENSG00000169683	ENST00000306688
>Seq_1882174	ENSG00000169684	ENST00000299565
>Seq_1882198	ENSG00000169689	ENST00000306704
>Seq_1882230	ENSG00000169689	ENST00000306704
>Seq_1882267	ENSG00000169689	ENST00000306704
>Seq_1882268	ENSG00000169689	ENST00000306704
>Seq_1882282	ENSG00000169689	ENST00000306704
>Seq_1882336	ENSG00000169689	ENST00000577379
>Seq_1882388	ENSG00000169689	ENST00000584347
>Seq_1882396	ENSG00000169692	ENST00000371696
>Seq_1882399	ENSG00000169692	ENST00000371696
>Seq_1882419	ENSG00000169692	ENST00000371696
>Seq_1882421	ENSG00000169692	ENST00000371696
>Seq_1882456	ENSG00000169696	ENST00000306729
>Seq_1882463	ENSG00000169696	ENST00000306729
>Seq_1882476	ENSG00000169696	ENST00000306739
>Seq_1882483	ENSG00000169696	ENST00000577733
>Seq_1882495	ENSG00000169696	ENST00000577733
>Seq_1882502	ENSG00000169696	ENST00000577733
>Seq_1882506	ENSG00000169696	ENST00000577733
>Seq_1882517	ENSG00000169696	ENST00000577733
>Seq_1882521	ENSG00000169696	ENST00000577733
>Seq_1882540	ENSG00000169696	ENST00000577733
>Seq_1882546	ENSG00000169710	ENST00000306749
>Seq_1882582	ENSG00000169710	ENST00000306749
>Seq_1882592	ENSG00000169710	ENST00000306749
>Seq_1882609	ENSG00000169710	ENST00000306749
>Seq_1882627	ENSG00000169710	ENST00000306749
>Seq_1882632	ENSG00000169710	ENST00000306749
>Seq_1882638	ENSG00000169710	ENST00000306749
>Seq_1882650	ENSG00000169710	ENST00000306749
>Seq_1882659	ENSG00000169710	ENST00000306749
>Seq_1882667	ENSG00000169710	ENST00000306749
>Seq_1882692	ENSG00000169710	ENST00000306749
>Seq_1882694	ENSG00000169710	ENST00000306749
>Seq_1882700	ENSG00000169710	ENST00000306749
>Seq_1882711	ENSG00000169710	ENST00000306749
>Seq_1882717	ENSG00000169710	ENST00000306749
>Seq_1882731	ENSG00000169710	ENST00000306749
>Seq_1882761	ENSG00000169710	ENST00000306749
>Seq_1882806	ENSG00000169710	ENST00000306749
>Seq_1882813	ENSG00000169710	ENST00000306749
>Seq_1882824	ENSG00000169710	ENST00000306749
>Seq_1882844	ENSG00000169714	ENST00000422453
>Seq_1882854	ENSG00000169714	ENST00000422453
>Seq_1882863	ENSG00000169714	ENST00000422453
>Seq_1882878	ENSG00000169714	ENST00000422453
>Seq_1882881	ENSG00000169714	ENST00000422453
>Seq_1882938	ENSG00000169714	ENST00000422453
>Seq_1883129	ENSG00000169714	ENST00000441626
>Seq_1883149	ENSG00000169714	ENST00000502976
>Seq_1883178	ENSG00000169715	ENST00000306061
>Seq_1883265	ENSG00000169718	ENST00000306796
>Seq_1883282	ENSG00000169718	ENST00000306796
>Seq_1883291	ENSG00000169718	ENST00000306796
>Seq_1883297	ENSG00000169718	ENST00000306796
>Seq_1883301	ENSG00000169718	ENST00000306796
>Seq_1883313	ENSG00000169718	ENST00000306796
>Seq_1883320	ENSG00000169718	ENST00000306796
>Seq_1883382	ENSG00000169718	ENST00000542088
>Seq_1883386	ENSG00000169718	ENST00000577907
>Seq_1883412	ENSG00000169727	ENST00000306823
>Seq_1883443	ENSG00000169727	ENST00000306823
>Seq_1883485	ENSG00000169727	ENST00000306823
>Seq_1883501	ENSG00000169727	ENST00000306823
>Seq_1883541	ENSG00000169727	ENST00000582327
>Seq_1883549	ENSG00000169727	ENST00000623761
>Seq_1883550	ENSG00000169727	ENST00000623761
>Seq_1883561	ENSG00000169733	ENST00000310496
>Seq_1883582	ENSG00000169738	ENST00000306869
>Seq_1883596	ENSG00000169738	ENST00000306869
>Seq_1883732	ENSG00000169740	ENST00000374433
>Seq_1883753	ENSG00000169740	ENST00000374433
>Seq_1883780	ENSG00000169744	ENST00000304523
>Seq_1883861	ENSG00000169756	ENST00000338045
>Seq_1883908	ENSG00000169756	ENST00000338045
>Seq_1883912	ENSG00000169756	ENST00000338045
>Seq_1884001	ENSG00000169760	ENST00000361589
>Seq_1884010	ENSG00000169762	ENST00000405303
>Seq_1884020	ENSG00000169762	ENST00000405303
>Seq_1884039	ENSG00000169762	ENST00000405303
>Seq_1884174	ENSG00000169762	ENST00000405303
>Seq_1884191	ENSG00000169762	ENST00000405303
>Seq_1884356	ENSG00000169813	ENST00000337970
>Seq_1884460	ENSG00000169813	ENST00000337970
>Seq_1884472	ENSG00000169813	ENST00000337970
>Seq_1884492	ENSG00000169813	ENST00000337970
>Seq_1884498	ENSG00000169813	ENST00000337970
>Seq_1884584	ENSG00000169813	ENST00000337970
>Seq_1884626	ENSG00000169813	ENST00000337970
>Seq_1884651	ENSG00000169813	ENST00000337970
>Seq_1884696	ENSG00000169813	ENST00000337970
>Seq_1884702	ENSG00000169813	ENST00000337970
>Seq_1884749	ENSG00000169813	ENST00000337970
>Seq_1884913	ENSG00000169814	ENST00000303498
>Seq_1884933	ENSG00000169814	ENST00000303498
>Seq_1884945	ENSG00000169814	ENST00000303498
>Seq_1884950	ENSG00000169814	ENST00000303498
>Seq_1884968	ENSG00000169814	ENST00000303498
>Seq_1884969	ENSG00000169814	ENST00000303498
>Seq_1884988	ENSG00000169814	ENST00000303498
>Seq_1884995	ENSG00000169814	ENST00000303498
>Seq_1885008	ENSG00000169814	ENST00000303498
>Seq_1885036	ENSG00000169814	ENST00000449107
>Seq_1885049	ENSG00000169826	ENST00000374466
>Seq_1885081	ENSG00000169826	ENST00000374466
>Seq_1885106	ENSG00000169826	ENST00000374466
>Seq_1885120	ENSG00000169826	ENST00000374466
>Seq_1885219	ENSG00000169851	ENST00000361762
>Seq_1885232	ENSG00000169851	ENST00000361762
>Seq_1885249	ENSG00000169851	ENST00000361762
>Seq_1885250	ENSG00000169851	ENST00000361762
>Seq_1885265	ENSG00000169851	ENST00000361762
>Seq_1885279	ENSG00000169851	ENST00000361762
>Seq_1885312	ENSG00000169851	ENST00000509759
>Seq_1885350	ENSG00000169855	ENST00000436010
>Seq_1885379	ENSG00000169855	ENST00000436010
>Seq_1885416	ENSG00000169855	ENST00000436010
>Seq_1885429	ENSG00000169855	ENST00000436010
>Seq_1885439	ENSG00000169855	ENST00000436010
>Seq_1885470	ENSG00000169855	ENST00000436010
>Seq_1885475	ENSG00000169855	ENST00000436010
>Seq_1885483	ENSG00000169855	ENST00000436010
>Seq_1885487	ENSG00000169855	ENST00000436010
>Seq_1885495	ENSG00000169855	ENST00000436010
>Seq_1885510	ENSG00000169855	ENST00000436010
>Seq_1885511	ENSG00000169855	ENST00000436010
>Seq_1885524	ENSG00000169855	ENST00000436010
>Seq_1885536	ENSG00000169855	ENST00000436010
>Seq_1885563	ENSG00000169855	ENST00000436010
>Seq_1885580	ENSG00000169855	ENST00000436010
>Seq_1885602	ENSG00000169855	ENST00000436010
>Seq_1885618	ENSG00000169855	ENST00000436010
>Seq_1885624	ENSG00000169855	ENST00000436010
>Seq_1885631	ENSG00000169855	ENST00000436010
>Seq_1885635	ENSG00000169855	ENST00000436010
>Seq_1885648	ENSG00000169855	ENST00000436010
>Seq_1885671	ENSG00000169855	ENST00000436010
>Seq_1885715	ENSG00000169855	ENST00000467549
>Seq_1885721	ENSG00000169855	ENST00000467549
>Seq_1885729	ENSG00000169855	ENST00000467549
>Seq_1885737	ENSG00000169855	ENST00000467549
>Seq_1885755	ENSG00000169856	ENST00000305901
>Seq_1885767	ENSG00000169856	ENST00000305901
>Seq_1885779	ENSG00000169856	ENST00000305901
>Seq_1885785	ENSG00000169856	ENST00000305901
>Seq_1885796	ENSG00000169856	ENST00000305901
>Seq_1885803	ENSG00000169856	ENST00000305901
>Seq_1885814	ENSG00000169857	ENST00000306730
>Seq_1885829	ENSG00000169857	ENST00000306730
>Seq_1885838	ENSG00000169857	ENST00000306730
>Seq_1885907	ENSG00000169862	ENST00000304623
>Seq_1885947	ENSG00000169862	ENST00000304623
>Seq_1886000	ENSG00000169871	ENST00000306085
>Seq_1886002	ENSG00000169871	ENST00000306085
>Seq_1886014	ENSG00000169871	ENST00000306085
>Seq_1886225	ENSG00000169871	ENST00000306085
>Seq_1886261	ENSG00000169871	ENST00000306085
>Seq_1886471	ENSG00000169891	ENST00000357277
>Seq_1886491	ENSG00000169895	ENST00000380155
>Seq_1886529	ENSG00000169895	ENST00000380155
>Seq_1886540	ENSG00000169895	ENST00000380155
>Seq_1886562	ENSG00000169895	ENST00000380155
>Seq_1886594	ENSG00000169895	ENST00000380155
>Seq_1886604	ENSG00000169895	ENST00000380155
>Seq_1886607	ENSG00000169895	ENST00000380155
>Seq_1886617	ENSG00000169895	ENST00000380155
>Seq_1886655	ENSG00000169895	ENST00000380155
>Seq_1886700	ENSG00000169895	ENST00000380155
>Seq_1886705	ENSG00000169895	ENST00000380155
>Seq_1886792	ENSG00000169896	ENST00000287497
>Seq_1886796	ENSG00000169896	ENST00000287497
>Seq_1886801	ENSG00000169896	ENST00000544665
>Seq_1886826	ENSG00000169902	ENST00000304842
>Seq_1886847	ENSG00000169902	ENST00000304842
>Seq_1886849	ENSG00000169902	ENST00000304842
>Seq_1886874	ENSG00000169902	ENST00000304842
>Seq_1886906	ENSG00000169902	ENST00000304842
>Seq_1886923	ENSG00000169902	ENST00000304842
>Seq_1886990	ENSG00000169902	ENST00000480281
>Seq_1887059	ENSG00000169905	ENST00000367612
>Seq_1887063	ENSG00000169905	ENST00000367612
>Seq_1887090	ENSG00000169905	ENST00000367612
>Seq_1887103	ENSG00000169905	ENST00000367612
>Seq_1887143	ENSG00000169905	ENST00000367612
>Seq_1887169	ENSG00000169905	ENST00000367612
>Seq_1887488	ENSG00000169908	ENST00000305366
>Seq_1887556	ENSG00000169914	ENST00000375120
>Seq_1887570	ENSG00000169914	ENST00000375120
>Seq_1887582	ENSG00000169914	ENST00000375120
>Seq_1887590	ENSG00000169914	ENST00000375120
>Seq_1887685	ENSG00000169918	ENST00000307050
>Seq_1887691	ENSG00000169919	ENST00000304895
>Seq_1887721	ENSG00000169919	ENST00000304895
>Seq_1887734	ENSG00000169919	ENST00000304895
>Seq_1887763	ENSG00000169919	ENST00000304895
>Seq_1887786	ENSG00000169919	ENST00000304895
>Seq_1887835	ENSG00000169919	ENST00000446111
>Seq_1887886	ENSG00000169925	ENST00000303407
>Seq_1887890	ENSG00000169925	ENST00000303407
>Seq_1887902	ENSG00000169925	ENST00000303407
>Seq_1887909	ENSG00000169925	ENST00000303407
>Seq_1887947	ENSG00000169925	ENST00000303407
>Seq_1887953	ENSG00000169925	ENST00000303407
>Seq_1887972	ENSG00000169925	ENST00000303407
>Seq_1887977	ENSG00000169925	ENST00000303407
>Seq_1887989	ENSG00000169925	ENST00000303407
>Seq_1887996	ENSG00000169925	ENST00000303407
>Seq_1888007	ENSG00000169925	ENST00000303407
>Seq_1888011	ENSG00000169925	ENST00000303407
>Seq_1888125	ENSG00000169926	ENST00000307145
>Seq_1888133	ENSG00000169926	ENST00000307145
>Seq_1888186	ENSG00000169926	ENST00000307145
>Seq_1888190	ENSG00000169926	ENST00000307145
>Seq_1888220	ENSG00000169926	ENST00000307145
>Seq_1888307	ENSG00000169926	ENST00000307145
>Seq_1888344	ENSG00000169926	ENST00000307145
>Seq_1888373	ENSG00000169926	ENST00000307145
>Seq_1888387	ENSG00000169926	ENST00000307145
>Seq_1888392	ENSG00000169926	ENST00000307145
